"64bcc64f","2025-10-25T23:15:17.320700+00:00","SUSHIUSDT","Pullback Engine","EMA20 retest, RSI=49.1, OFI=23.9, OBI=0.13","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"49cc7f9d","2025-10-25T23:15:17.728986+00:00","ANKRUSDT","Ranging V4.1","RSI Cross Down from Overbought (65.1)","short","True","BTC STRONG_UP -> allow","35","62.0","REJECTED","Низкая уверенность AI: 35% < 62.0%","None","None","None"
"3a29dcf4","2025-10-25T23:30:04.191351+00:00","SUIUSDT","Pullback Engine","EMA20 retest, RSI=50.2, OFI=13.1, OBI=0.17","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"462d6079","2025-10-25T23:30:06.816929+00:00","FILUSDT","Pullback Engine","EMA20 retest, RSI=49.4, OFI=20.3, OBI=0.20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"5abbbdeb","2025-10-25T23:30:08.987524+00:00","ONEUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"db5f06aa","2025-10-25T23:30:10.014460+00:00","SEIUSDT","Pullback Engine","EMA20 retest, RSI=50.1, OFI=7.2, OBI=0.15","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"7c5e47b5","2025-10-25T23:30:08.197542+00:00","ANKRUSDT","Ranging V4.1","RSI Cross Down from Overbought (61.8)","short","True","BTC STRONG_UP -> allow","40","62.0","REJECTED","Низкая уверенность AI: 40% < 62.0%","None","None","None"
"9c4c8c37","2025-10-25T23:30:12.880760+00:00","CRVUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"e430f614","2025-10-25T23:30:14.773276+00:00","LTCUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"f416cca7","2025-10-25T23:45:00.780845+00:00","WIFUSDT","Pullback Engine","EMA20 retest, RSI=52.5, OFI=14.1, OBI=0.02","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"cf7150a0","2025-10-25T23:45:02.052653+00:00","WIFUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"6474d47f","2025-10-25T23:45:02.571621+00:00","ETHUSDT","Pullback Engine","EMA20 retest, RSI=52.0, OFI=11.6, OBI=-0.16","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"b7dd68d7","2025-10-25T23:44:59.455997+00:00","ENJUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (50.2)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"158bed50","2025-10-25T23:45:03.892355+00:00","BNBUSDT","Pullback Engine","EMA20 retest, RSI=52.5, OFI=35.9, OBI=0.66","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"db6b45d8","2025-10-25T23:45:09.259699+00:00","CRVUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"3e709c6f","2025-10-25T23:45:10.800849+00:00","SEIUSDT","Pullback Engine","EMA20 retest, RSI=50.8, OFI=19.9, OBI=0.18","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"8eccc70a","2025-10-25T23:45:06.258356+00:00","TRXUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (39.4)","long","True","BTC STRONG_UP -> allow","55","62.0","REJECTED","Низкая уверенность AI: 55% < 62.0%","None","None","None"
"30899ef7","2025-10-25T23:45:10.935858+00:00","HBARUSDT","Pullback Engine","EMA20 retest, RSI=50.0, OFI=35.9, OBI=0.04","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"f5c85126","2025-10-25T23:45:13.184363+00:00","SUIUSDT","Pullback Engine","EMA20 retest, RSI=50.7, OFI=68.1, OBI=0.40","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"b0c8f431","2025-10-25T23:45:13.754306+00:00","NEARUSDT","Pullback Engine","EMA20 retest, RSI=49.1, OFI=6.0, OBI=0.12","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"f2f1b02a","2025-10-25T23:45:17.858079+00:00","FILUSDT","Pullback Engine","EMA20 retest, RSI=47.8, OFI=13.9, OBI=0.13","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"29426176","2025-10-25T23:45:18.134636+00:00","ANKRUSDT","Ranging V4.1","RSI Cross Down from Overbought (58.5)","short","True","BTC STRONG_UP -> allow","35","62.0","REJECTED","Низкая уверенность AI: 35% < 62.0%","None","None","None"
"5929320b","2025-10-25T23:45:14.799038+00:00","APEUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (43.4)","long","True","BTC STRONG_UP -> allow","65","62.0","EXECUTED","None","0.448","0.44309","0.45636"
"d8434064","2025-10-25T23:59:59.066351+00:00","ENJUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (44.6)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"cee29ac1","2025-10-26T00:00:09.385025+00:00","CRVUSDT","Pullback Engine","EMA20 retest, RSI=49.6, OFI=13.4, OBI=0.21","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"1a45e566","2025-10-26T00:00:05.161767+00:00","SOLUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (48.2)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"1a30ddc2","2025-10-26T00:00:06.452902+00:00","TRXUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (38.7)","long","True","BTC STRONG_UP -> allow","55","62.0","REJECTED","Низкая уверенность AI: 55% < 62.0%","None","None","None"
"9e98bf80","2025-10-26T00:00:13.170135+00:00","INJUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (40.3)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"8f239372","2025-10-26T00:00:19.068112+00:00","ONEUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"918b21ba","2025-10-26T00:15:00.232994+00:00","BTCUSDT","Pullback Engine","EMA20 retest, RSI=52.2, OFI=80.1, OBI=0.81","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"9af83a0a","2025-10-26T00:14:59.107763+00:00","SOLUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (44.0)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"2dc08085","2025-10-26T00:15:04.663096+00:00","LTCUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"fd498d96","2025-10-26T00:15:01.216342+00:00","APTUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (51.2)","long","True","BTC STRONG_UP -> allow","55","62.0","REJECTED","Низкая уверенность AI: 55% < 62.0%","None","None","None"
"660232e9","2025-10-26T00:15:01.849697+00:00","ARBUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (44.1)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"b3629d75","2025-10-26T00:15:06.902468+00:00","APTUSDT","Pullback Engine","EMA20 retest, RSI=51.2, OFI=21.3, OBI=0.19","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"876cbf50","2025-10-26T00:15:05.383273+00:00","OPUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (41.9)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"a2338b3a","2025-10-26T00:15:08.140967+00:00","DOGEUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (39.3)","long","True","BTC STRONG_UP -> allow","40","62.0","REJECTED","Низкая уверенность AI: 40% < 62.0%","None","None","None"
"880b95d1","2025-10-26T00:15:09.723976+00:00","ADAUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (40.7)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"9886fefe","2025-10-26T00:15:07.859273+00:00","LINKUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (39.3)","long","True","BTC STRONG_UP -> allow","65","62.0","EXECUTED","None","17.963","17.83014","18.14286"
"60c393d8","2025-10-26T00:15:15.345788+00:00","ENJUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (44.6)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"e9251a56","2025-10-26T00:15:18.628320+00:00","INJUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (37.0)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"d9baea70","2025-10-26T00:15:19.518054+00:00","FILUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (43.1)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"41bd7bba","2025-10-26T00:15:14.503207+00:00","HBARUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (46.2)","long","True","BTC STRONG_UP -> allow","65","65.0","EXECUTED","None","0.17228","0.17093","0.17354"
"746ff081","2025-10-26T00:15:23.076267+00:00","SUSHIUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (39.1)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"3f6fe385","2025-10-26T00:15:25.426970+00:00","TRXUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (38.1)","long","True","BTC STRONG_UP -> allow","55","62.0","REJECTED","Низкая уверенность AI: 55% < 62.0%","None","None","None"
"6ac522b8","2025-10-26T00:15:27.244598+00:00","NEARUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (42.3)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"686227f9","2025-10-26T00:15:27.759165+00:00","ICPUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (43.8)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"62345bfd","2025-10-26T00:15:29.553333+00:00","ATOMUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (40.2)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"88a52c78","2025-10-26T00:15:31.737686+00:00","ALGOUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (42.3)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"4333df72","2025-10-26T00:15:33.722484+00:00","CRVUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (46.4)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"b6ba82bc","2025-10-26T00:15:33.550142+00:00","CHZUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (43.7)","long","True","BTC STRONG_UP -> allow","65","62.0","EXECUTED","None","0.03252","0.03233","0.03278"
"35d1964e","2025-10-26T00:29:58.813350+00:00","SOLUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (52.0)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"7828a579","2025-10-26T00:29:59.109492+00:00","XRPUSDT","Ranging V4.1","RSI Cross Down from Overbought (62.6)","short","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"5c377335","2025-10-26T00:29:59.019625+00:00","BTCUSDT","Ranging V4.1","RSI Cross Down from Overbought (60.6)","short","True","BTC STRONG_UP -> allow","40","62.0","REJECTED","Низкая уверенность AI: 40% < 62.0%","None","None","None"
"b3267ccd","2025-10-26T00:30:05.279974+00:00","SOLUSDT","Pullback Engine","EMA20 retest, RSI=52.0, OFI=10.9, OBI=-0.29","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"949a3693","2025-10-26T00:30:06.494796+00:00","AVAXUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"a12e7485","2025-10-26T00:30:06.669039+00:00","SOLUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"d159e111","2025-10-26T00:30:08.809220+00:00","SUIUSDT","Pullback Engine","EMA20 retest, RSI=48.9, OFI=97.6, OBI=0.60","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"376bc926","2025-10-26T00:30:06.774105+00:00","CRVUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (52.9)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"9fb5639e","2025-10-26T00:30:12.509568+00:00","CRVUSDT","Pullback Engine","EMA20 retest, RSI=52.9, OFI=15.3, OBI=0.23","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"da244cf8","2025-10-26T00:30:15.590896+00:00","NEARUSDT","Pullback Engine","EMA20 retest, RSI=49.0, OFI=-2.4, OBI=0.17","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"2f5c3609","2025-10-26T00:30:07.427843+00:00","TRXUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (36.6)","long","True","BTC STRONG_UP -> allow","65","62.0","EXECUTED","None","0.29667","0.29532","0.29829"
"e07640df","2025-10-26T00:30:19.064506+00:00","ONEUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"032d5a4b","2025-10-26T00:30:21.843914+00:00","ENJUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"d3bbe9b0","2025-10-26T00:45:01.799900+00:00","CRVUSDT","Pullback Engine","EMA20 retest, RSI=52.9, OFI=3.6, OBI=0.14","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"6ef9945f","2025-10-26T00:44:58.851857+00:00","BTCUSDT","Ranging V4.1","RSI Cross Down from Overbought (64.5)","short","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"3867d779","2025-10-26T00:45:05.144332+00:00","AVAXUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"4ed2ad51","2025-10-26T00:45:02.948460+00:00","XRPUSDT","Ranging V4.1","RSI Cross Down from Overbought (61.2)","short","True","BTC STRONG_UP -> allow","55","65.0","REJECTED","Низкая уверенность AI: 55% < 65.0%","None","None","None"
"3fdec15b","2025-10-26T00:45:04.163587+00:00","BNBUSDT","Ranging V4.1","RSI Cross Down from Overbought (64.3)","short","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"2556308c","2025-10-26T00:45:10.036611+00:00","ALGOUSDT","Pullback Engine","EMA20 retest, RSI=51.1, OFI=-23.2, OBI=0.12","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"1f337833","2025-10-26T00:45:10.211852+00:00","SEIUSDT","Pullback Engine","EMA20 retest, RSI=51.6, OFI=5.0, OBI=0.21","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"d1747905","2025-10-26T00:45:05.009172+00:00","APTUSDT","Ranging V4.1","RSI Cross Down from Overbought (59.2)","short","True","BTC STRONG_UP -> allow","35","62.0","REJECTED","Низкая уверенность AI: 35% < 62.0%","None","None","None"
"fdef6adc","2025-10-26T00:45:12.075569+00:00","SEIUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.00","None","None","None"
"f774f87d","2025-10-26T00:45:15.110897+00:00","SUSHIUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (42.3)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"5e7b6d36","2025-10-26T00:59:58.864342+00:00","SOLUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (43.0)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"bf4cfa9e","2025-10-26T00:59:58.649293+00:00","XRPUSDT","Ranging V4.1","RSI Cross Down from Overbought (59.9)","short","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"077d4575","2025-10-26T00:59:58.962343+00:00","BTCUSDT","Ranging V4.1","RSI Cross Down from Overbought (56.0)","short","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"a77af19b","2025-10-26T01:00:06.829645+00:00","LTCUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.23","None","None","None"
"370c6344","2025-10-26T01:00:05.721463+00:00","SUSHIUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (37.0)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"50f8d189","2025-10-26T01:00:10.798142+00:00","BNBUSDT","Ranging V4.1","RSI Cross Down from Overbought (53.3)","short","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"2d706713","2025-10-26T01:00:14.798943+00:00","ANKRUSDT","Pullback Engine","EMA20 retest, RSI=51.1, OFI=-2.6, OBI=0.15","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.31","None","None","None"
"ae054261","2025-10-26T01:00:16.347324+00:00","BNBUSDT","Pullback Engine","EMA20 retest, RSI=53.3, OFI=40.6, OBI=0.66","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.35","None","None","None"
"b0f88784","2025-10-26T01:00:16.578680+00:00","APTUSDT","Pullback Engine","EMA20 retest, RSI=49.5, OFI=77.8, OBI=0.36","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.37","None","None","None"
"8f0bbf2a","2025-10-26T01:00:18.614364+00:00","SEIUSDT","Pullback Engine","EMA20 retest, RSI=50.9, OFI=-0.9, OBI=0.11","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.38","None","None","None"
"054897db","2025-10-26T01:00:14.351575+00:00","NEARUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (40.2)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"17fab442","2025-10-26T01:00:20.015798+00:00","SEIUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.38","None","None","None"
"04b31084","2025-10-26T01:14:58.741459+00:00","SOLUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (46.5)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"00237dc4","2025-10-26T01:14:58.886485+00:00","BTCUSDT","Ranging V4.1","RSI Cross Down from Overbought (59.8)","short","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"e9e13a28","2025-10-26T01:15:04.473272+00:00","CRVUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (46.4)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"3a960b15","2025-10-26T01:15:07.477746+00:00","XRPUSDT","Ranging V4.1","RSI Cross Down from Overbought (60.3)","short","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"d2d12186","2025-10-26T01:15:07.628034+00:00","BNBUSDT","Ranging V4.1","RSI Cross Down from Overbought (64.1)","short","True","BTC STRONG_UP -> allow","35","65.0","REJECTED","Низкая уверенность AI: 35% < 65.0%","None","None","None"
"1f5b0602","2025-10-26T01:15:11.221288+00:00","ADAUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (43.6)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"8794307b","2025-10-26T01:15:15.959583+00:00","BNBUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.38","None","None","None"
"6b4c26a0","2025-10-26T01:15:17.618465+00:00","ENAUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.39","None","None","None"
"575d5ba8","2025-10-26T01:15:15.216962+00:00","SUSHIUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (38.4)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"18805cca","2025-10-26T01:15:20.876125+00:00","ALGOUSDT","Pullback Engine","EMA20 retest, RSI=48.5, OFI=4.4, OBI=0.13","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.37","None","None","None"
"35e7a924","2025-10-26T01:15:18.418269+00:00","INJUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (40.1)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"5dd374d6","2025-10-26T01:15:21.173753+00:00","DOGEUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (42.4)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"a0cbf5ba","2025-10-26T01:15:25.940122+00:00","NEARUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (42.5)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"abf9ee99","2025-10-26T01:15:29.727017+00:00","ANKRUSDT","Pullback Engine","EMA20 retest, RSI=51.1, OFI=2.7, OBI=0.22","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.36","None","None","None"
"0745fed0","2025-10-26T01:15:28.136051+00:00","ARBUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (44.2)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"fe07a9d5","2025-10-26T01:29:59.860200+00:00","XRPUSDT","Pullback Engine","EMA20 retest, RSI=53.5, OFI=-10.6, OBI=0.12","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.38","None","None","None"
"fa94bbcb","2025-10-26T01:30:04.151706+00:00","ETHUSDT","Pullback Engine","EMA20 retest, RSI=48.9, OFI=56.0, OBI=0.48","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.39","None","None","None"
"77788ae9","2025-10-26T01:30:00.766754+00:00","ADAUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (40.3)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"6e9e1354","2025-10-26T01:30:00.539495+00:00","BNBUSDT","Ranging V4.1","RSI Cross Down from Overbought (64.1)","short","True","BTC STRONG_UP -> allow","35","65.0","REJECTED","Низкая уверенность AI: 35% < 65.0%","None","None","None"
"31af55ae","2025-10-26T01:30:05.542650+00:00","ATOMUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (41.9)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"ce04c3f5","2025-10-26T01:30:07.604742+00:00","ARBUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (40.2)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"c9f58212","2025-10-26T01:30:01.769990+00:00","SUIUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (36.7)","long","True","BTC STRONG_UP -> allow","65","65.0","EXECUTED","None","2.515","2.49121","2.54779"
"8e2a72ae","2025-10-26T01:30:11.989879+00:00","NEARUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (37.8)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"0740fccc","2025-10-26T01:30:15.447587+00:00","DOGEUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (38.8)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
"accf0662","2025-10-26T01:30:14.272037+00:00","APTUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (42.0)","long","True","BTC STRONG_UP -> allow","65","62.0","EXECUTED","None","3.294","3.27032","3.34128"
"f791b50e","2025-10-26T01:30:21.818912+00:00","INJUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (38.3)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"fc405e43","2025-10-26T01:30:24.278110+00:00","ENJUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (40.6)","long","True","BTC STRONG_UP -> allow","55","65.0","REJECTED","Низкая уверенность AI: 55% < 65.0%","None","None","None"
"25e4fa6c","2025-10-26T01:30:28.544307+00:00","ONEUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (42.3)","long","True","BTC STRONG_UP -> allow","65","65.0","REJECTED","Отклонено фильтром качества: Низкий объем для режима 'Флэт' (1728313 < 60% от avg 6006856).","None","None","None"
"f5bf96e8","2025-10-26T01:30:27.731822+00:00","ICPUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (39.5)","long","True","BTC STRONG_UP -> allow","65","62.0","EXECUTED","None","3.105","3.08125","3.13725"
"3876ea53","2025-10-26T01:45:02.659826+00:00","XRPUSDT","Trending_AI_Filtered","Pullback to EMA20","long","None","None","None","None","REJECTED","BTC state=DOWN, p_up=0.35","None","None","None"
"33516ad3","2025-10-26T01:44:58.728044+00:00","ARBUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (31.1)","long","True","BTC STRONG_UP -> allow","45","65.0","REJECTED","Низкая уверенность AI: 45% < 65.0%","None","None","None"
"789ffd35","2025-10-26T01:45:02.342737+00:00","FILUSDT","Ranging V4.1","BB Low Touch or RSI Cross Up (39.5)","long","True","BTC STRONG_UP -> allow","45","62.0","REJECTED","Низкая уверенность AI: 45% < 62.0%","None","None","None"
